latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
51.100006,3.699997,13.0,0,GMT,GMT

time,temperature_2m (°C),precipitation (mm),cloudcover (%),windspeed_10m (km/h),winddirection_10m (°),windgusts_10m (km/h),is_day ()
2023-04-16T16:00,10.3,0.00,100,14.5,354,26.3,1
2023-04-16T17:00,10.0,0.00,100,12.6,360,23.4,1
2023-04-16T18:00,9.5,0.00,93,10.8,360,22.0,1
2023-04-16T19:00,8.7,0.00,90,10.1,356,17.3,0
2023-04-16T20:00,8.3,0.00,90,9.7,358,16.9,0
2023-04-16T21:00,7.9,0.00,92,9.0,2,14.4,0
2023-04-16T22:00,7.8,0.00,100,5.2,12,13.7,0
2023-04-16T23:00,7.7,0.00,86,5.2,12,13.7,0
2023-04-17T00:00,7.7,0.00,81,6.9,6,14.4,0
2023-04-17T01:00,7.6,0.00,64,7.9,360,15.8,0
2023-04-17T02:00,7.5,0.00,100,9.0,360,17.3,0
2023-04-17T03:00,7.5,0.00,100,10.1,4,18.0,0
2023-04-17T04:00,7.4,0.00,100,9.6,13,16.9,0
2023-04-17T05:00,7.3,0.00,100,9.9,19,16.2,1
2023-04-17T06:00,7.4,0.00,100,10.5,22,18.4,1
2023-04-17T07:00,7.9,0.00,100,15.2,31,28.1,1
2023-04-17T08:00,8.7,0.00,100,14.0,29,29.5,1
2023-04-17T09:00,9.5,0.00,94,14.2,30,29.9,1
2023-04-17T10:00,10.3,0.00,94,11.8,31,30.2,1
2023-04-17T11:00,11.2,0.00,96,14.8,34,32.4,1
2023-04-17T12:00,12.0,0.00,100,15.9,39,34.2,1
2023-04-17T13:00,12.7,0.00,100,18.8,45,34.6,1
2023-04-17T14:00,12.9,0.00,100,18.4,50,33.5,1
2023-04-17T15:00,13.2,0.00,100,16.4,52,33.1,1
2023-04-17T16:00,13.2,0.00,45,13.0,44,27.0,1
2023-04-17T17:00,13.0,0.00,57,12.6,27,24.8,1
2023-04-17T18:00,12.0,0.00,51,12.7,8,25.6,1
2023-04-17T19:00,10.4,0.00,21,15.3,8,27.0,0
2023-04-17T20:00,9.6,0.00,19,16.5,16,29.9,0
2023-04-17T21:00,9.1,0.00,25,15.8,21,28.4,0
2023-04-17T22:00,8.7,0.00,0,15.3,19,25.2,0
2023-04-17T23:00,8.1,0.00,2,14.3,18,23.0,0
2023-04-18T00:00,7.6,0.00,6,14.1,19,20.9,0
2023-04-18T01:00,7.1,0.00,7,13.1,21,19.8,0
2023-04-18T02:00,6.7,0.00,9,12.2,24,19.8,0
2023-04-18T03:00,6.3,0.00,4,12.2,24,20.5,0
2023-04-18T04:00,6.1,0.00,2,14.2,27,22.3,0
2023-04-18T05:00,5.6,0.00,0,15.3,34,24.8,1
2023-04-18T06:00,6.0,0.00,0,16.6,41,29.5,1
2023-04-18T07:00,7.0,0.00,8,18.4,48,36.4,1
2023-04-18T08:00,8.3,0.00,46,19.9,58,40.0,1
2023-04-18T09:00,10.1,0.00,100,21.4,70,44.3,1
2023-04-18T10:00,11.2,0.00,90,22.2,70,44.3,1
2023-04-18T11:00,12.0,0.10,90,22.7,70,45.0,1
2023-04-18T12:00,12.3,0.00,90,23.0,70,44.3,1
2023-04-18T13:00,12.5,0.00,90,22.4,71,43.6,1
2023-04-18T14:00,12.7,0.00,90,22.0,72,41.4,1
2023-04-18T15:00,12.7,0.00,90,22.1,71,39.6,1
2023-04-18T16:00,12.4,0.00,84,20.4,64,32.4,1
2023-04-18T17:00,12.1,0.00,64,19.2,60,34.9,1
2023-04-18T18:00,11.6,0.00,75,19.0,63,31.3,1
2023-04-18T19:00,11.4,0.00,67,17.9,60,33.5,0
2023-04-18T20:00,11.1,0.00,84,18.7,62,33.8,0
2023-04-18T21:00,10.5,0.00,3,18.4,64,33.5,0
2023-04-18T22:00,9.8,0.00,8,18.1,69,32.8,0
2023-04-18T23:00,9.3,0.00,2,17.9,71,33.8,0
2023-04-19T00:00,8.8,0.00,0,18.4,73,33.5,0
2023-04-19T01:00,8.5,0.00,0,18.6,75,31.7,0
2023-04-19T02:00,8.0,0.00,2,16.5,79,28.8,0
2023-04-19T03:00,7.4,0.00,2,14.8,76,27.4,0
2023-04-19T04:00,7.2,0.00,3,15.7,70,28.1,0
2023-04-19T05:00,7.2,0.00,13,16.1,70,29.2,1
2023-04-19T06:00,7.9,0.00,6,17.2,70,31.7,1
2023-04-19T07:00,9.5,0.00,20,17.3,69,33.5,1
2023-04-19T08:00,11.0,0.00,19,17.9,71,36.0,1
2023-04-19T09:00,12.2,0.00,19,19.3,66,38.2,1
2023-04-19T10:00,13.1,0.00,4,17.1,60,40.7,1
2023-04-19T11:00,13.9,0.00,7,18.2,56,42.1,1
2023-04-19T12:00,14.2,0.00,9,20.6,54,42.8,1
2023-04-19T13:00,14.4,0.00,4,22.0,55,44.3,1
2023-04-19T14:00,14.4,0.00,0,23.1,56,46.1,1
2023-04-19T15:00,14.2,0.00,0,23.7,57,47.9,1
2023-04-19T16:00,13.7,0.00,0,22.6,56,46.8,1
2023-04-19T17:00,13.0,0.00,0,20.6,54,40.7,1
2023-04-19T18:00,11.9,0.00,0,19.2,52,36.4,1
2023-04-19T19:00,10.9,0.00,0,18.9,51,34.6,0
2023-04-19T20:00,10.0,0.00,0,18.5,53,33.5,0
2023-04-19T21:00,9.2,0.00,0,17.8,54,32.0,0
2023-04-19T22:00,8.5,0.00,0,18.5,57,31.0,0
2023-04-19T23:00,7.9,0.00,0,18.9,59,32.0,0
2023-04-20T00:00,7.3,0.00,0,18.7,60,33.8,0
2023-04-20T01:00,6.8,0.00,0,18.0,57,32.4,0
2023-04-20T02:00,6.1,0.00,0,17.1,51,29.5,0
2023-04-20T03:00,5.5,0.00,3,16.0,44,28.1,0
2023-04-20T04:00,5.1,0.00,5,14.6,38,27.0,0
2023-04-20T05:00,4.9,0.00,100,12.8,22,24.8,1
2023-04-20T06:00,5.8,0.00,100,14.9,15,29.9,1
2023-04-20T07:00,7.6,0.00,95,14.8,13,29.5,1
2023-04-20T08:00,7.7,0.20,100,20.3,30,40.3,1
2023-04-20T09:00,7.3,0.50,100,21.8,38,43.2,1
2023-04-20T10:00,7.6,0.30,100,17.6,44,37.8,1
2023-04-20T11:00,8.6,0.20,100,17.6,47,39.6,1
2023-04-20T12:00,8.9,0.30,100,18.7,52,42.5,1
2023-04-20T13:00,9.7,0.00,55,17.2,53,44.6,1
2023-04-20T14:00,10.6,0.00,80,16.2,53,47.2,1
2023-04-20T15:00,11.0,0.10,91,16.0,54,47.5,1
2023-04-20T16:00,11.1,0.20,91,15.9,57,44.6,1
2023-04-20T17:00,10.9,0.20,75,15.8,60,36.4,1
2023-04-20T18:00,10.4,0.10,51,16.3,68,32.8,1
2023-04-20T19:00,8.2,0.00,50,13.5,65,24.8,0
2023-04-20T20:00,7.3,0.00,5,10.6,62,18.7,0
2023-04-20T21:00,6.9,0.00,26,10.9,46,19.4,0
2023-04-20T22:00,6.6,0.00,48,16.3,43,21.2,0
2023-04-20T23:00,6.3,0.00,47,16.1,51,23.0,0
2023-04-21T00:00,6.1,0.00,13,11.5,49,20.9,0
2023-04-21T01:00,6.0,0.60,14,11.6,54,21.6,0
2023-04-21T02:00,5.9,0.40,56,11.4,62,22.3,0
2023-04-21T03:00,6.1,0.60,100,10.3,65,20.5,0
2023-04-21T04:00,6.3,0.10,100,10.7,70,19.8,0
2023-04-21T05:00,6.6,0.00,64,11.0,79,22.7,1
2023-04-21T06:00,7.0,0.00,79,12.3,83,25.2,1
2023-04-21T07:00,7.6,0.00,58,17.2,100,33.5,1
2023-04-21T08:00,8.8,0.10,61,18.6,108,35.3,1
2023-04-21T09:00,10.3,0.10,66,18.8,110,38.5,1
2023-04-21T10:00,11.3,0.00,62,14.4,90,37.1,1
2023-04-21T11:00,12.3,0.10,32,15.5,86,38.5,1
2023-04-21T12:00,13.6,0.00,45,16.3,95,37.1,1
2023-04-21T13:00,14.8,0.00,52,16.5,101,37.8,1
2023-04-21T14:00,15.5,0.00,31,14.6,99,33.1,1
2023-04-21T15:00,15.6,0.00,27,14.6,99,28.8,1
2023-04-21T16:00,15.4,0.00,34,13.1,98,22.7,1
2023-04-21T17:00,14.7,0.00,48,11.6,106,14.4,1
2023-04-21T18:00,13.1,0.10,84,11.3,163,10.4,1
2023-04-21T19:00,10.2,0.40,100,9.8,197,20.9,0
2023-04-21T20:00,9.2,0.20,56,5.0,240,9.0,0
2023-04-21T21:00,8.2,0.00,18,6.4,218,9.4,0
2023-04-21T22:00,6.9,0.00,0,6.3,193,9.4,0
2023-04-21T23:00,6.0,0.00,2,5.2,192,11.9,0
2023-04-22T00:00,5.4,0.00,51,8.0,190,13.3,0
2023-04-22T01:00,5.0,0.00,92,6.2,170,14.8,0
2023-04-22T02:00,5.1,0.00,60,3.3,174,14.8,0
2023-04-22T03:00,4.9,0.00,66,3.8,163,12.2,0
2023-04-22T04:00,4.4,0.00,100,4.2,149,9.7,0
2023-04-22T05:00,3.9,0.00,100,4.2,110,7.9,1
2023-04-22T06:00,5.3,0.00,100,4.7,81,12.2,1
2023-04-22T07:00,6.7,0.00,100,4.1,75,12.6,1
2023-04-22T08:00,8.7,0.00,100,4.6,39,14.8,1
2023-04-22T09:00,9.5,1.20,100,3.9,34,29.5,1
2023-04-22T10:00,9.6,2.70,100,6.4,344,12.2,1
2023-04-22T11:00,9.3,2.60,100,5.4,340,15.5,1
2023-04-22T12:00,9.3,0.30,100,5.2,12,14.4,1
2023-04-22T13:00,9.5,0.00,100,2.9,30,11.9,1
2023-04-22T14:00,9.7,0.00,100,2.9,277,13.7,1
2023-04-22T15:00,10.0,0.00,100,8.4,260,15.8,1
2023-04-22T16:00,10.8,0.00,100,10.5,254,22.3,1
2023-04-22T17:00,11.5,0.00,100,8.7,246,19.4,1
2023-04-22T18:00,11.3,0.00,31,5.2,192,5.8,1
2023-04-22T19:00,9.7,0.00,26,9.0,157,15.8,0
2023-04-22T20:00,8.7,0.00,25,11.4,162,20.5,0
2023-04-22T21:00,8.4,0.00,26,12.1,168,21.6,0
2023-04-22T22:00,8.3,0.00,32,11.1,167,22.3,0
2023-04-22T23:00,8.4,0.00,53,11.4,169,25.2,0
2023-04-23T00:00,8.8,0.00,62,13.7,183,27.7,0
2023-04-23T01:00,9.4,0.00,45,14.8,194,28.8,0
2023-04-23T02:00,9.3,0.00,36,15.1,198,27.4,0
2023-04-23T03:00,8.9,0.00,19,14.8,194,27.0,0
2023-04-23T04:00,8.5,0.00,8,15.0,190,27.0,0
2023-04-23T05:00,8.2,0.00,9,16.0,189,28.8,1
2023-04-23T06:00,8.8,0.00,44,17.1,187,32.4,1
2023-04-23T07:00,10.3,0.00,51,16.6,184,33.1,1
2023-04-23T08:00,11.7,0.00,92,23.9,192,38.9,1
2023-04-23T09:00,12.7,0.00,100,26.0,194,49.0,1
2023-04-23T10:00,13.2,0.00,100,19.7,195,51.8,1
2023-04-23T11:00,14.1,0.10,100,17.7,184,56.5,1
2023-04-23T12:00,14.3,0.40,100,17.5,171,57.2,1
2023-04-23T13:00,13.5,1.20,100,18.1,157,45.4,1
2023-04-23T14:00,13.6,0.60,100,20.9,151,42.8,1
2023-04-23T15:00,13.5,0.20,100,21.1,150,36.0,1
2023-04-23T16:00,14.1,0.20,100,20.0,154,28.8,1
2023-04-23T17:00,12.9,2.80,100,16.7,187,26.3,1
2023-04-23T18:00,11.3,0.20,100,23.8,241,47.2,1
2023-04-23T19:00,10.1,0.20,100,25.6,250,49.0,0
2023-04-23T20:00,9.5,0.00,100,21.7,246,41.0,0
2023-04-23T21:00,9.1,0.00,33,19.6,238,35.3,0
2023-04-23T22:00,8.8,0.00,35,19.3,233,36.0,0
2023-04-23T23:00,8.6,0.00,20,20.4,238,38.5,0
2023-04-24T00:00,8.1,0.30,66,20.1,241,40.7,0
2023-04-24T01:00,7.8,0.70,100,19.2,240,39.6,0
2023-04-24T02:00,7.7,0.90,100,18.7,245,38.9,0
2023-04-24T03:00,7.9,0.50,100,20.6,266,39.6,0
2023-04-24T04:00,7.9,0.60,100,23.1,274,45.0,0
2023-04-24T05:00,7.7,0.60,100,24.7,278,42.8,1
2023-04-24T06:00,7.7,0.60,100,23.8,280,45.0,1
2023-04-24T07:00,8.1,0.20,90,20.7,278,41.4,1
2023-04-24T08:00,9.0,0.10,79,20.0,277,40.7,1
2023-04-24T09:00,9.7,0.10,88,18.9,284,44.3,1
2023-04-24T10:00,10.0,0.10,87,18.1,287,44.6,1
2023-04-24T11:00,10.5,0.10,94,17.5,289,46.4,1
2023-04-24T12:00,10.7,0.00,80,17.3,293,39.6,1
2023-04-24T13:00,10.9,0.00,55,17.6,298,39.6,1
2023-04-24T14:00,10.9,0.00,50,17.1,305,38.2,1
2023-04-24T15:00,10.7,0.00,57,18.1,311,37.4,1
2023-04-24T16:00,10.5,0.00,57,15.0,314,32.4,1
2023-04-24T17:00,10.1,0.00,45,13.4,324,26.6,1
2023-04-24T18:00,9.4,0.00,38,10.2,328,20.2,1
2023-04-24T19:00,8.3,0.00,62,5.9,322,10.8,0
2023-04-24T20:00,7.7,0.00,98,5.1,321,9.4,0
2023-04-24T21:00,7.3,0.10,100,5.6,333,9.0,0
2023-04-24T22:00,7.2,0.20,100,5.1,4,9.7,0
2023-04-24T23:00,6.7,0.10,100,6.5,354,10.8,0
2023-04-25T00:00,6.4,0.10,100,8.0,350,14.0,0
2023-04-25T01:00,6.4,0.00,100,9.1,353,17.3,0
2023-04-25T02:00,6.2,0.00,91,9.4,353,19.8,0
2023-04-25T03:00,6.1,0.00,89,9.8,352,20.5,0
2023-04-25T04:00,5.8,0.00,13,8.7,353,17.3,0
2023-04-25T05:00,5.2,0.00,4,7.9,344,15.1,1
2023-04-25T06:00,5.7,0.00,14,9.8,336,17.3,1
2023-04-25T07:00,7.0,0.10,39,14.6,350,31.0,1
2023-04-25T08:00,7.6,0.10,40,15.3,352,32.4,1
2023-04-25T09:00,8.2,0.10,53,15.5,347,33.8,1
2023-04-25T10:00,8.7,0.10,48,11.7,342,36.4,1
2023-04-25T11:00,9.3,0.10,58,13.2,338,38.9,1
2023-04-25T12:00,9.7,0.00,37,14.8,342,40.0,1
2023-04-25T13:00,9.8,0.00,34,15.7,344,39.6,1
2023-04-25T14:00,9.7,0.00,39,16.6,342,38.5,1
2023-04-25T15:00,9.5,0.00,41,16.9,340,36.7,1
2023-04-25T16:00,9.0,0.00,20,16.6,338,34.6,1
2023-04-25T17:00,8.6,0.00,1,16.3,342,31.7,1
2023-04-25T18:00,7.9,0.00,0,13.5,344,26.3,1
2023-04-25T19:00,6.7,0.00,0,10.2,350,18.4,0
2023-04-25T20:00,5.8,0.00,0,7.6,360,13.3,0
2023-04-25T21:00,5.0,0.00,0,7.7,11,12.2,0
2023-04-25T22:00,3.8,0.00,7,8.3,5,10.8,0
2023-04-25T23:00,4.1,0.00,16,8.4,10,8.3,0
2023-04-26T00:00,5.1,0.00,27,5.5,11,6.5,0
2023-04-26T01:00,4.9,0.00,30,2.9,353,2.5,0
2023-04-26T02:00,4.6,0.00,30,2.0,315,1.8,0
2023-04-26T03:00,4.2,0.00,32,3.3,49,2.5,0
2023-04-26T04:00,4.0,0.00,63,3.1,111,3.2,0
2023-04-26T05:00,3.7,0.00,96,3.7,151,2.9,1
2023-04-26T06:00,4.2,0.00,99,3.6,135,6.5,1
2023-04-26T07:00,5.8,0.00,77,3.2,117,10.8,1
2023-04-26T08:00,7.0,0.00,51,6.1,93,16.9,1
2023-04-26T09:00,8.1,0.00,79,6.9,84,20.2,1
2023-04-26T10:00,9.0,0.00,88,7.2,90,19.8,1
2023-04-26T11:00,9.5,0.00,100,6.1,87,17.6,1
2023-04-26T12:00,10.0,0.00,100,5.6,75,18.0,1
2023-04-26T13:00,10.4,0.00,100,5.3,62,16.6,1
2023-04-26T14:00,10.6,0.00,100,5.6,50,15.1,1
2023-04-26T15:00,10.6,0.00,93,7.1,45,15.1,1
2023-04-26T16:00,10.3,0.00,88,9.7,42,19.1,1
2023-04-26T17:00,9.8,0.00,80,11.0,41,20.9,1
2023-04-26T18:00,9.2,0.00,70,10.1,35,19.4,1
2023-04-26T19:00,8.0,0.00,54,9.6,34,17.3,0
2023-04-26T20:00,6.8,0.00,15,10.4,44,16.6,0
2023-04-26T21:00,6.1,0.00,5,9.6,56,15.8,0
2023-04-26T22:00,5.4,0.00,2,9.2,64,13.3,0
2023-04-26T23:00,4.8,0.00,2,8.4,70,12.2,0
2023-04-27T00:00,4.1,0.00,0,7.6,71,12.2,0
2023-04-27T01:00,3.4,0.00,0,8.1,69,12.2,0
2023-04-27T02:00,2.9,0.00,1,10.2,80,12.2,0
2023-04-27T03:00,2.5,0.00,29,9.0,85,11.9,0
2023-04-27T04:00,2.4,0.00,23,8.0,85,14.0,0
2023-04-27T05:00,2.7,0.00,0,10.4,92,16.2,1
2023-04-27T06:00,4.0,0.00,1,12.7,97,19.1,1
2023-04-27T07:00,6.2,0.00,29,12.8,100,26.6,1
2023-04-27T08:00,8.1,0.00,42,13.8,99,29.5,1
2023-04-27T09:00,9.4,0.00,58,15.6,97,32.8,1
2023-04-27T10:00,10.6,0.00,57,15.3,109,34.6,1
2023-04-27T11:00,11.5,0.00,45,14.6,106,31.7,1
2023-04-27T12:00,12.2,0.00,59,14.0,102,31.7,1
2023-04-27T13:00,13.0,0.00,81,14.6,99,32.8,1
2023-04-27T14:00,13.5,0.00,89,14.1,105,31.7,1
2023-04-27T15:00,13.9,0.00,88,15.4,106,29.2,1
2023-04-27T16:00,13.8,0.10,80,14.2,106,26.3,1
2023-04-27T17:00,12.9,0.10,86,11.5,92,23.0,1
2023-04-27T18:00,11.9,0.30,53,12.1,73,25.2,1
2023-04-27T19:00,10.4,0.00,100,12.5,78,22.7,0
2023-04-27T20:00,9.6,0.20,73,13.7,87,27.4,0
2023-04-27T21:00,8.6,1.70,100,16.3,95,31.0,0
2023-04-27T22:00,8.3,0.20,100,16.6,95,32.8,0
2023-04-27T23:00,8.4,0.10,100,16.0,99,29.2,0
2023-04-28T00:00,8.6,0.30,100,15.3,109,25.6,0
2023-04-28T01:00,8.9,0.30,100,13.9,121,24.1,0
2023-04-28T02:00,9.5,0.30,100,12.5,134,23.0,0
2023-04-28T03:00,10.1,0.50,100,11.4,152,22.3,0
2023-04-28T04:00,10.9,0.40,100,13.0,183,26.3,0
2023-04-28T05:00,11.8,0.20,100,14.2,216,29.2,1
2023-04-28T06:00,12.4,0.00,90,15.9,242,30.6,1
2023-04-28T07:00,13.2,0.00,90,16.3,248,31.7,1
2023-04-28T08:00,13.5,0.20,90,19.3,249,36.4,1
2023-04-28T09:00,14.0,0.20,90,22.1,254,42.5,1
2023-04-28T10:00,14.1,0.20,68,19.2,253,42.8,1
2023-04-28T11:00,14.6,0.40,90,22.7,260,45.0,1
2023-04-28T12:00,15.2,0.10,90,23.9,264,43.6,1
2023-04-28T13:00,15.3,0.10,90,20.9,268,41.4,1
2023-04-28T14:00,15.5,0.00,90,19.1,268,41.0,1
2023-04-28T15:00,15.5,0.10,90,18.0,267,39.2,1
2023-04-28T16:00,15.1,0.00,94,18.4,266,33.8,1
2023-04-28T17:00,14.5,0.00,100,18.4,267,34.9,1
2023-04-28T18:00,13.5,0.10,100,18.5,277,34.6,1
2023-04-28T19:00,12.7,0.00,100,16.2,287,28.4,1
2023-04-28T20:00,11.8,0.00,56,13.5,295,24.5,0
2023-04-28T21:00,10.7,0.00,63,13.1,307,22.3,0
2023-04-28T22:00,9.8,0.00,100,13.0,314,22.0,0
2023-04-28T23:00,9.0,0.00,49,13.5,318,20.5,0
2023-04-29T00:00,8.3,0.00,73,12.0,311,18.7,0
2023-04-29T01:00,7.9,0.00,90,10.9,314,16.6,0
2023-04-29T02:00,7.5,0.00,90,12.1,330,14.4,0
2023-04-29T03:00,7.4,0.00,90,10.2,337,13.3,0
2023-04-29T04:00,7.3,0.00,90,9.4,342,11.5,0
2023-04-29T05:00,7.4,0.00,83,8.8,348,11.9,1
2023-04-29T06:00,8.1,0.00,90,10.8,2,18.7,1
2023-04-29T07:00,8.5,0.00,90,10.1,4,22.3,1
2023-04-29T08:00,9.1,0.00,90,9.8,8,22.7,1
2023-04-29T09:00,9.9,0.00,90,8.4,10,20.9,1
2023-04-29T10:00,10.7,0.00,90,6.2,10,20.2,1
2023-04-29T11:00,11.2,0.00,99,7.4,14,19.4,1
2023-04-29T12:00,11.9,0.00,100,7.2,18,19.1,1
2023-04-29T13:00,12.5,0.00,95,6.4,16,19.8,1
2023-04-29T14:00,12.8,0.00,90,6.8,18,19.8,1
2023-04-29T15:00,13.0,0.00,96,7.8,22,21.2,1
2023-04-29T16:00,12.9,0.00,90,9.4,18,22.0,1
2023-04-29T17:00,12.6,0.00,83,10.0,13,18.7,1
2023-04-29T18:00,12.1,0.00,71,9.4,4,16.2,1
2023-04-29T19:00,10.9,0.00,29,9.7,2,16.9,1
2023-04-29T20:00,9.7,0.00,49,10.9,9,18.0,0
2023-04-29T21:00,9.0,0.00,41,10.2,18,17.6,0
2023-04-29T22:00,8.1,0.00,11,8.6,22,15.1,0
2023-04-29T23:00,7.6,0.00,1,8.0,36,13.3,0
2023-04-30T00:00,7.0,0.00,3,8.2,52,13.0,0
2023-04-30T01:00,6.6,0.00,10,8.4,59,13.0,0
2023-04-30T02:00,6.5,0.00,5,8.4,65,14.8,0
2023-04-30T03:00,6.3,0.00,6,7.8,68,14.8,0
2023-04-30T04:00,6.2,0.00,8,7.3,70,14.0,0
2023-04-30T05:00,6.3,0.00,11,7.6,71,14.0,1
2023-04-30T06:00,7.5,0.00,18,9.3,74,17.6,1
2023-04-30T07:00,9.4,0.00,26,9.1,83,20.5,1
2023-04-30T08:00,11.4,0.00,26,8.7,83,21.6,1
2023-04-30T09:00,13.4,0.00,28,9.1,81,23.0,1
2023-04-30T10:00,14.9,0.00,27,9.8,73,26.6,1
2023-04-30T11:00,16.0,0.00,38,12.1,73,30.2,1
2023-04-30T12:00,16.6,0.00,94,15.9,87,31.0,1
2023-04-30T13:00,16.6,0.00,100,15.9,95,29.2,1
2023-04-30T14:00,16.6,0.00,100,12.3,97,27.0,1
2023-04-30T15:00,16.3,0.00,100,11.7,101,18.7,1
2023-04-30T16:00,16.2,0.00,100,9.5,101,16.6,1
2023-04-30T17:00,15.7,0.00,97,6.6,81,11.9,1
2023-04-30T18:00,15.1,0.00,92,4.9,54,9.7,1
2023-04-30T19:00,14.2,0.00,82,6.4,52,10.8,1
2023-04-30T20:00,13.2,0.00,81,7.9,66,12.6,0
2023-04-30T21:00,12.7,0.00,81,8.6,75,13.7,0
2023-04-30T22:00,12.0,0.00,63,9.3,77,13.7,0
2023-04-30T23:00,11.5,0.00,71,8.0,82,13.0,0
2023-05-01T00:00,11.2,0.00,80,6.1,87,10.8,0
2023-05-01T01:00,10.8,0.00,70,6.5,93,7.9,0
2023-05-01T02:00,10.4,0.00,61,5.4,98,7.6,0
2023-05-01T03:00,10.4,0.00,55,0.7,360,3.6,0
2023-05-01T04:00,10.8,0.00,64,4.1,285,1.4,0
2023-05-01T05:00,10.6,0.00,76,5.1,278,3.6,1
2023-05-01T06:00,10.1,0.00,77,7.0,282,10.1,1
2023-05-01T07:00,12.6,0.00,47,7.6,289,16.9,1
2023-05-01T08:00,13.6,0.00,19,10.6,294,22.7,1
2023-05-01T09:00,14.5,0.00,8,11.4,298,24.8,1
2023-05-01T10:00,15.2,0.10,24,13.4,306,27.4,1
2023-05-01T11:00,15.8,0.20,42,15.2,306,30.2,1
2023-05-01T12:00,14.7,3.30,28,14.8,309,32.8,1
2023-05-01T13:00,14.5,0.30,24,14.5,312,35.3,1
2023-05-01T14:00,14.1,0.10,39,17.3,313,31.7,1
2023-05-01T15:00,14.0,0.00,36,16.1,320,34.6,1
2023-05-01T16:00,13.9,0.00,33,16.7,323,33.5,1
2023-05-01T17:00,13.5,0.00,14,14.8,317,28.8,1
2023-05-01T18:00,12.9,0.00,4,11.5,321,23.4,1
2023-05-01T19:00,11.7,0.00,3,7.9,321,13.0,1
2023-05-01T20:00,10.6,0.00,7,7.4,317,12.2,0
2023-05-01T21:00,9.8,0.00,3,6.4,313,11.9,0
2023-05-01T22:00,9.2,0.00,2,7.5,305,11.2,0
2023-05-01T23:00,8.8,0.00,6,8.4,313,12.6,0
2023-05-02T00:00,8.6,0.00,18,9.5,323,15.1,0
2023-05-02T01:00,8.5,0.00,22,9.9,341,15.8,0
2023-05-02T02:00,8.5,0.00,32,8.4,350,14.8,0
2023-05-02T03:00,8.3,0.00,45,7.8,347,14.0,0
2023-05-02T04:00,8.2,0.00,82,9.1,351,14.8,0
2023-05-02T05:00,8.3,0.00,100,10.4,2,17.3,1
2023-05-02T06:00,8.7,0.00,100,12.4,17,23.4,1
2023-05-02T07:00,9.1,0.00,100,13.4,24,26.6,1
2023-05-02T08:00,9.6,0.00,100,12.4,22,25.9,1
2023-05-02T09:00,10.3,0.00,100,11.6,26,25.6,1
2023-05-02T10:00,11.1,0.00,100,9.7,39,24.1,1
2023-05-02T11:00,11.8,0.00,95,9.5,29,22.3,1
2023-05-02T12:00,12.3,0.00,82,9.5,11,23.0,1
2023-05-02T13:00,12.8,0.00,26,9.7,358,25.6,1
2023-05-02T14:00,13.1,0.00,22,11.9,355,28.4,1
2023-05-02T15:00,12.7,0.00,10,13.7,357,29.5,1
2023-05-02T16:00,12.0,0.00,2,15.1,3,29.9,1
2023-05-02T17:00,11.3,0.00,0,15.6,8,29.2,1
2023-05-02T18:00,10.5,0.00,0,14.2,7,23.8,1
2023-05-02T19:00,9.4,0.00,0,13.2,11,23.0,1
2023-05-02T20:00,8.3,0.00,0,12.3,21,21.6,0
2023-05-02T21:00,7.5,0.00,0,11.3,31,19.8,0
2023-05-02T22:00,6.9,0.00,0,10.7,40,18.0,0
2023-05-02T23:00,6.3,0.00,0,10.2,51,18.0,0
2023-05-03T00:00,5.9,0.00,0,10.4,56,17.3,0
2023-05-03T01:00,5.4,0.00,0,10.4,56,16.2,0
2023-05-03T02:00,5.1,0.00,1,10.8,60,18.0,0
2023-05-03T03:00,4.7,0.00,0,9.8,62,18.0,0
2023-05-03T04:00,4.4,0.00,2,9.1,56,15.5,0
2023-05-03T05:00,4.4,0.00,14,11.3,63,18.7,1
2023-05-03T06:00,5.6,0.00,26,13.0,71,24.1,1
2023-05-03T07:00,7.4,0.00,26,14.3,80,29.2,1
2023-05-03T08:00,9.2,0.00,25,14.2,83,30.2,1
2023-05-03T09:00,10.7,0.00,29,15.2,83,33.1,1
2023-05-03T10:00,11.9,0.00,29,15.7,79,34.6,1
2023-05-03T11:00,12.9,0.00,24,15.5,77,34.6,1
2023-05-03T12:00,13.8,0.00,17,16.1,74,35.3,1
2023-05-03T13:00,14.4,0.00,2,16.9,74,36.4,1
2023-05-03T14:00,14.9,0.00,3,16.5,74,36.0,1
2023-05-03T15:00,15.2,0.00,2,16.8,75,33.8,1
2023-05-03T16:00,15.2,0.00,2,16.7,76,31.7,1
2023-05-03T17:00,14.9,0.00,8,15.3,75,28.1,1
2023-05-03T18:00,14.0,0.00,13,13.2,68,22.3,1
2023-05-03T19:00,12.5,0.00,21,13.5,65,24.1,1
2023-05-03T20:00,11.4,0.00,24,14.8,67,26.3,0
2023-05-03T21:00,10.7,0.00,23,15.3,71,26.6,0
2023-05-03T22:00,10.1,0.00,14,15.9,72,26.6,0
2023-05-03T23:00,9.5,0.00,23,15.8,78,27.4,0
2023-05-04T00:00,9.0,0.00,29,15.2,83,27.4,0
2023-05-04T01:00,8.6,0.00,29,14.4,86,25.6,0
2023-05-04T02:00,8.2,0.00,29,13.4,85,23.4,0
2023-05-04T03:00,7.8,0.00,28,12.3,87,21.6,0
